config.seed,timestamp,config.config_name,config.config_stem,config.config_path,experiment_dir,summary_path,config.num_pos,config.gen_strategy,config.empirical_bank_size,config.empirical_bank_select_mode,config.empirical_sigma_scale,config.augment_copies,pattern_eval.P  DFUDS,pattern_eval.P' DFUDS,pattern_eval.ノード数の差 (P'- P),pattern_eval.辺数の差 (P'- P),pattern_eval.変数数の差 (P'- P),pattern_eval.DFUDS長の差 (P'- P),pattern_eval.特化度 (node増加率),pattern_eval.Pprime_vs_original_match_rate,vae_eval.encoded_z,vae_eval.empirical_latent,vae_eval.empirical_latent_unique,vae_eval.mu_profile,generate_eval.match_rate,generate_eval.unique_graphs,config.K,config.add_nodes,config.config_seed,config.edge_labels,config.encoder_layers,config.eval_num_samples,config.max_beta,config.model_path,config.n_samples,config.output,config.pat_nodes,config.total_epochs,generate_eval.match_rate_count,generate_eval.max_trials,generate_eval.saved_neg,generate_eval.saved_pos,generate_eval.strategy,generate_eval.total_gen,pattern_eval.P  DFUDS長,pattern_eval.P  ノード数,pattern_eval.P  変数数,pattern_eval.P  辺数,pattern_eval.P' DFUDS長,pattern_eval.P' ノード数,pattern_eval.P' 変数数,pattern_eval.P' 辺数,pattern_eval.Pprime_vs_original_count,vae_eval.Pprime_vs_original,vae_eval.Pprime_vs_original_count,vae_eval_empirical_sweep.bank100.actual_bank_size,vae_eval_empirical_sweep.bank100.bank_size,vae_eval_empirical_sweep.bank100.match_rate,vae_eval_empirical_sweep.bank100.select_mode,vae_eval_empirical_sweep.bank100.sigma_scale,vae_eval_empirical_sweep.bank100.total_means,vae_eval_empirical_sweep.bank100.unique_graphs,vae_eval_empirical_sweep.bank20.actual_bank_size,vae_eval_empirical_sweep.bank20.bank_size,vae_eval_empirical_sweep.bank20.match_rate,vae_eval_empirical_sweep.bank20.select_mode,vae_eval_empirical_sweep.bank20.sigma_scale,vae_eval_empirical_sweep.bank20.total_means,vae_eval_empirical_sweep.bank20.unique_graphs,vae_eval_empirical_sweep.bank50.bank_size,vae_eval_empirical_sweep.bank50.match_rate,vae_eval_empirical_sweep.bank50.select_mode,vae_eval_empirical_sweep.bank50.sigma_scale,vae_eval_empirical_sweep.bank50.unique_graphs,vae_eval_empirical_sweep.full.bank_size,vae_eval_empirical_sweep.full.match_rate,vae_eval_empirical_sweep.full.select_mode,vae_eval_empirical_sweep.full.sigma_scale,vae_eval_empirical_sweep.full.unique_graphs
1238,20260329_144523,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_144523_np1000_bankfull_seed1238,experiments/20260329_144523_np1000_bankfull_seed1238/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,0,e,X,X,X,X,X,X,X,X","0,0,0,0,#,X,X,0,0,0,0,0,0,e,X,X,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,75,1.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,8,9,39,10,8,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,66,,20,1.0,fps,0.15,,22,50,1.0,fps,0.15,44,,1.0,fps,0.15,75
1239,20260329_144931,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_144931_np1000_bankfull_seed1239,experiments/20260329_144931_np1000_bankfull_seed1239/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,0,a,0,d,X,0,d,b,0,0,c,0,c,X,X","0,0,0,#,0,0,a,0,d,X,0,d,X,0,0,c,X,0,c,X",0,0,1,0,0.0,1.0,0.94,0.92,86,0.1,0.92,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,92/100,5000,8,92,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,0.96,fps,0.15,,73,,20,1.0,fps,0.15,,27,50,0.91,fps,0.15,47,,0.92,fps,0.15,86
1240,20260329_145452,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_145452_np1000_bankfull_seed1240,experiments/20260329_145452_np1000_bankfull_seed1240/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,d,0,d,0,0,c,0,d,0,0,a,X,X,0,c,e","0,0,#,0,d,0,d,0,0,c,0,d,0,0,a,0,X,X,X,0,c,e",1,1,1,4,0.1,0.999,1.0,1.0,82,0.38,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,43,11,3,10,999/1000,0.999,999/1000,,100,1.0,fps,0.15,,66,,20,1.0,fps,0.15,,24,50,1.0,fps,0.15,50,,1.0,fps,0.15,82
1241,20260329_145933,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_145933_np1000_bankfull_seed1241,experiments/20260329_145933_np1000_bankfull_seed1241/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,d,0,e,0,0,0,b,0,e,0,c,X,X,X,X","0,0,0,#,X,0,d,0,e,0,X,X",-4,-4,-1,-16,-0.4,1.0,0.95,0.94,82,0.0,0.94,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,94/100,5000,6,94,empirical,100,39,10,4,9,23,6,3,5,1000/1000,1.0,1000/1000,,100,0.94,fps,0.15,,61,,20,0.95,fps,0.15,,26,50,0.9,fps,0.15,51,,0.94,fps,0.15,82
1242,20260329_150557,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_150557_np1000_bankfull_seed1242,experiments/20260329_150557_np1000_bankfull_seed1242/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,#,0,0,0,0,a,0,e,X,0,d,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,a,X,X,0,d,X,0,e,X",0,0,0,0,0.0,1.0,1.0,1.0,78,0.49,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,62,,20,1.0,fps,0.15,,20,50,1.0,fps,0.15,44,,1.0,fps,0.15,78
1243,20260329_151443,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260329_151443_np1000_bankfull_seed1243,experiments/20260329_151443_np1000_bankfull_seed1243/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,e,X","0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,X,e",0,0,0,0,0.0,1.0,1.0,1.0,81,0.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,67,,20,1.0,fps,0.15,,20,50,1.0,fps,0.15,44,,1.0,fps,0.15,81
1234,20260329_152334,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_152334_np1000_bank20_seed1234,experiments/20260329_152334_np1000_bank20_seed1234/summary.json,1000,empirical,20,fps,0.15,1,"0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,X,a,c,b,a","0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,0,X,X,a,b,a,c",1,1,1,4,0.1,1.0,1.0,1.0,24,0.62,1.0,28,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,28/28,5000,0,28,empirical,28,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,24,,,,,,,,,,
1235,20260329_152724,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_152724_np1000_bank20_seed1235,experiments/20260329_152724_np1000_bank20_seed1235/summary.json,1000,empirical,20,fps,0.15,1,"0,0,#,0,d,0,0,b,0,c,0,d,0,b,0,0,e,a,X,X","0,0,#,0,d,0,0,b,X,0,c,0,d,0,b,0,0,e,X,a",0,0,0,0,0.0,1.0,1.0,1.0,20,0.0,1.0,21,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,21/21,5000,0,21,empirical,21,39,10,2,9,39,10,2,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,20,,,,,,,,,,
1236,20260329_153957,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_153957_np1000_bank20_seed1236,experiments/20260329_153957_np1000_bank20_seed1236/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,e,0,d,0,0,e,0,0,c,X,X,X,0,a,X","0,0,0,#,0,e,0,d,0,0,e,X,0,0,c,X,X,0,a,X",0,0,0,0,0.0,1.0,0.99,1.0,21,0.04,1.0,27,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,27/27,5000,0,27,empirical,27,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,21,,,,,,,,,,
1237,20260329_154624,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_154624_np1000_bank20_seed1237,experiments/20260329_154624_np1000_bank20_seed1237/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,0,0,e,0,0,0,e,c,X,X,0,d,X,X,d","0,0,0,#,0,0,0,e,X,0,0,0,e,X,X,c,0,d,X,d",0,0,0,0,0.0,1.0,1.0,1.0,20,0.47,1.0,25,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,25/25,5000,0,25,empirical,25,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,20,,,,,,,,,,
1238,20260329_155616,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_155616_np1000_bank20_seed1238,experiments/20260329_155616_np1000_bank20_seed1238/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,0,e,X,X,X,X,X,X,X,X","0,0,0,0,#,X,X,0,0,0,0,0,0,e,X,X,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,19,1.0,1.0,21,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,21/21,5000,0,21,empirical,21,39,10,8,9,39,10,8,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,19,,,,,,,,,,
1239,20260329_160015,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_160015_np1000_bank20_seed1239,experiments/20260329_160015_np1000_bank20_seed1239/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,0,a,0,d,X,0,d,b,0,0,c,0,c,X,X","0,0,0,#,0,0,a,0,d,X,0,d,X,0,0,c,X,0,c,X",0,0,1,0,0.0,1.0,0.995,1.0,34,0.04,0.96774194,62,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,60/62,5000,2,60,empirical,62,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,34,,,,,,,,,,
1240,20260329_160518,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_160518_np1000_bank20_seed1240,experiments/20260329_160518_np1000_bank20_seed1240/summary.json,1000,empirical,20,fps,0.15,1,"0,0,#,0,d,0,d,0,0,c,0,d,0,0,a,X,X,0,c,e","0,0,#,0,d,0,d,0,0,c,0,d,0,0,a,0,X,X,X,0,c,e",1,1,1,4,0.1,0.999,1.0,1.0,20,0.2,1.0,23,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,23/23,5000,0,23,empirical,23,39,10,2,9,43,11,3,10,999/1000,0.999,999/1000,,,,,,,,20,20,1.0,fps,0.15,200,20,,,,,,,,,,
1241,20260329_160940,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_160940_np1000_bank20_seed1241,experiments/20260329_160940_np1000_bank20_seed1241/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,d,0,e,0,0,0,b,0,e,0,c,X,X,X,X","0,0,0,#,X,0,d,0,X,X",-5,-5,-1,-20,-0.5,1.0,0.985,0.98,25,0.0,0.94444444,36,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,34/36,5000,2,34,empirical,36,39,10,4,9,19,5,3,4,1000/1000,1.0,1000/1000,,,,,,,,20,20,0.98,fps,0.15,200,25,,,,,,,,,,
1242,20260329_161700,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_161700_np1000_bank20_seed1242,experiments/20260329_161700_np1000_bank20_seed1242/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,#,0,0,0,0,a,0,e,X,0,d,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,a,X,X,0,d,X,0,e,X",0,0,0,0,0.0,1.0,0.995,1.0,22,0.53,1.0,23,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,23/23,5000,0,23,empirical,23,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,22,,,,,,,,,,
1243,20260329_162110,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260329_162110_np1000_bank20_seed1243,experiments/20260329_162110_np1000_bank20_seed1243/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,e,X","0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,X,e",0,0,0,0,0.0,1.0,1.0,1.0,20,0.01,1.0,20,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,20/20,5000,0,20,empirical,20,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,20,,,,,,,,,,
1234,20260329_163005,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_163005_np1000_aug0_bank100_seed1234,experiments/20260329_163005_np1000_aug0_bank100_seed1234/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,X,a,c,b,a","0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,0,X,X,a,b,a,c",1,1,1,4,0.1,1.0,1.0,1.0,65,0.62,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,65,,,,,,,,,,,,,,,,,
1235,20260329_163317,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_163317_np1000_aug0_bank100_seed1235,experiments/20260329_163317_np1000_aug0_bank100_seed1235/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,d,0,0,b,0,c,0,d,0,b,0,0,e,a,X,X","0,0,#,0,d,0,0,b,X,0,c,0,d,0,b,0,0,e,X,X",0,0,1,0,0.0,1.0,0.965,0.94,71,0.0,0.96,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,96/100,5000,4,96,empirical,100,39,10,2,9,39,10,3,9,1000/1000,1.0,1000/1000,100,100,0.94,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1236,20260329_164023,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_164023_np1000_aug0_bank100_seed1236,experiments/20260329_164023_np1000_aug0_bank100_seed1236/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,e,0,d,0,0,e,0,0,c,X,X,X,0,a,X","0,0,0,#,X,0,e,0,d,0,0,e,X,0,0,c,X,X",-1,-1,0,-4,-0.1,1.0,0.99,1.0,66,0.09,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,4,9,35,9,4,8,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,66,,,,,,,,,,,,,,,,,
1237,20260329_164403,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_164403_np1000_aug0_bank100_seed1237,experiments/20260329_164403_np1000_aug0_bank100_seed1237/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,0,0,e,0,0,0,e,c,X,X,0,d,X,X,d","0,0,0,#,X,0,0,0,e,X,0,0,0,e,X,X,c,0,d,X",0,0,1,0,0.0,1.0,0.995,1.0,68,0.76,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,4,9,39,10,5,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1238,20260329_164637,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_164637_np1000_aug0_bank100_seed1238,experiments/20260329_164637_np1000_aug0_bank100_seed1238/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,0,0,0,0,0,e,X,X,X,X,X,X,X,X","0,0,0,0,#,X,X,0,0,0,0,0,0,e,X,X,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,82,1.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,8,9,39,10,8,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,82,,,,,,,,,,,,,,,,,
1239,20260329_164918,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_164918_np1000_aug0_bank100_seed1239,experiments/20260329_164918_np1000_aug0_bank100_seed1239/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,0,a,0,d,X,0,d,b,0,0,c,0,c,X,X","0,0,0,#,0,0,a,0,d,X,0,d,X,0,0,c,X,0,c,X",0,0,1,0,0.0,1.0,0.995,0.99,65,0.09,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,0.99,fps,0.15,200,65,,,,,,,,,,,,,,,,,
1240,20260329_165607,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_165607_np1000_aug0_bank100_seed1240,experiments/20260329_165607_np1000_aug0_bank100_seed1240/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,d,0,d,0,0,c,0,d,0,0,a,X,X,0,c,e","0,0,#,0,d,0,d,0,0,c,X,0,c,e",-3,-3,-1,-12,-0.3,1.0,0.995,0.99,69,0.13,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,2,9,27,7,1,6,1000/1000,1.0,1000/1000,100,100,0.99,fps,0.15,200,69,,,,,,,,,,,,,,,,,
1241,20260329_165947,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_165947_np1000_aug0_bank100_seed1241,experiments/20260329_165947_np1000_aug0_bank100_seed1241/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,d,0,e,0,0,0,b,0,e,0,c,X,X,X,X","0,0,0,#,X,0,d,0,e,0,X,X",-4,-4,-1,-16,-0.4,1.0,0.925,0.89,71,0.0,0.89,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,89/100,5000,11,89,empirical,100,39,10,4,9,23,6,3,5,1000/1000,1.0,1000/1000,100,100,0.89,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1242,20260329_170241,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_170241_np1000_aug0_bank100_seed1242,experiments/20260329_170241_np1000_aug0_bank100_seed1242/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,0,0,0,a,0,e,X,0,d,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,a,X,X,0,d,X,0,e,X",0,0,0,0,0.0,1.0,1.0,1.0,72,0.65,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,72,,,,,,,,,,,,,,,,,
1243,20260329_170538,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260329_170538_np1000_aug0_bank100_seed1243,experiments/20260329_170538_np1000_aug0_bank100_seed1243/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,e,X","0,0,0,0,#,0,e,0,0,e,0,d,0,0,c,X,X,b,X,e",0,0,0,0,0.0,1.0,0.995,1.0,64,0.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,64,,,,,,,,,,,,,,,,,
1234,20260329_170920,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_170920_np1000_aug1_bank100_seed1234,experiments/20260329_170920_np1000_aug1_bank100_seed1234/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,X,a,c,b,a","0,0,#,0,a,0,0,0,0,0,e,0,a,0,a,0,X,X,a,b,a,c",1,1,1,4,0.1,1.0,1.0,1.0,65,0.64,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,65,,,,,,,,,,,,,,,,,
1235,20260329_171243,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_171243_np1000_aug1_bank100_seed1235,experiments/20260329_171243_np1000_aug1_bank100_seed1235/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,d,0,0,b,0,c,0,d,0,b,0,0,e,a,X,X","0,0,#,0,d,0,0,b,X,0,c,0,d,0,b,0,0,e,X,a",0,0,0,0,0.0,1.0,1.0,1.0,67,0.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,67,,,,,,,,,,,,,,,,,
1236,20260329_172133,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_172133_np1000_aug1_bank100_seed1236,experiments/20260329_172133_np1000_aug1_bank100_seed1236/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,e,0,d,0,0,e,0,0,c,X,X,X,0,a,X","0,0,0,#,0,e,0,d,0,0,e,X,0,0,c,X,X,0,a,X",0,0,0,0,0.0,1.0,1.0,1.0,63,0.04,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,63,,,,,,,,,,,,,,,,,
1237,20260329_173322,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_173322_np1000_aug1_bank100_seed1237,experiments/20260329_173322_np1000_aug1_bank100_seed1237/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,e,0,0,0,e,c,X,X,0,d,X,X,d","0,0,0,#,0,0,0,e,X,X,0,0,0,e,X,X,c,d",-1,-1,0,-4,-0.1,1.0,0.985,0.99,60,0.47,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,4,9,35,9,4,8,1000/1000,1.0,1000/1000,100,100,0.99,fps,0.15,200,60,,,,,,,,,,,,,,,,,
1238,20260329_173709,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_173709_np1000_aug1_bank100_seed1238,experiments/20260329_173709_np1000_aug1_bank100_seed1238/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,0,e,X,X,X,X,X,X,X,X","0,0,0,0,#,X,X,0,0,0,0,0,0,e,X,X,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,64,1.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,8,9,39,10,8,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,64,,,,,,,,,,,,,,,,,
1239,20260329_174352,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260329_174352_np1000_aug1_bank100_seed1239,experiments/20260329_174352_np1000_aug1_bank100_seed1239/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,a,0,d,X,0,d,b,0,0,c,0,c,X,X","0,0,0,#,0,0,a,0,d,X,0,d,X,0,0,c,X,0,c,X",0,0,1,0,0.0,1.0,0.955,0.94,70,0.07,0.95,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,95/100,5000,5,95,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,0.94,fps,0.15,200,70,,,,,,,,,,,,,,,,,
